reshuffle_final,reshuffle_mdd,bootstrap_final,bootstrap_mdd,block_final,block_mdd
7586.437336915307,-0.011464167392200908,8486.144042193106,-0.009565547860514556,8455.599724428735,-0.014135246798214096
7586.437336915321,-0.007981476153733125,7185.445957308319,-0.012852643541233055,8239.577828494661,-0.017721216636663373
7586.437336915326,-0.014256939618380038,7932.652303379768,-0.011430413414556861,6469.970318324005,-0.02445796895862451
7586.437336915322,-0.01106626864889404,7113.349313659243,-0.015773997288498376,6757.23586630316,-0.01946534836439573
7586.437336915334,-0.013508575318848304,7657.310520853343,-0.007583548933052575,7684.90303882041,-0.016156075719866214
7586.43733691534,-0.008551571306314565,7778.580676726712,-0.012596983998785616,7828.269763132932,-0.01565927369863751
7586.4373369153345,-0.009398595133491505,7739.392655786226,-0.009171273518672973,7031.368386070269,-0.015634126604537002
7586.437336915324,-0.008745530153277059,8354.157554961117,-0.009182570679305613,7188.11814769208,-0.014135246798214318
7586.437336915324,-0.011718093991418543,6381.431837940708,-0.011283159186750158,7996.3464487305655,-0.016109930182514165
7586.437336915313,-0.01064167955224915,6837.086344999263,-0.011637601165456424,7153.893066094411,-0.021287436939078086
7586.43733691532,-0.013940136291583749,8472.741704172693,-0.00739179271042778,7457.466402562094,-0.012146374058882747
7586.437336915313,-0.015536725677098073,8331.340690998586,-0.009849570597976642,6752.383467703222,-0.0244579689586244
7586.437336915334,-0.011182140753477565,7596.109726585374,-0.01157043917556444,7520.243051405489,-0.014135246798214096
7586.437336915338,-0.013167534515802215,6437.8094724587945,-0.009443985888613504,5686.108767166311,-0.02446862092947566
7586.4373369153345,-0.009991439207377328,8046.31453215436,-0.010070131419881556,6727.657905428256,-0.015634126604537113
7586.437336915311,-0.013621779056106842,8218.043582249522,-0.009318181956649796,6000.432360264356,-0.026018640663605264
7586.437336915317,-0.009831564821318417,7412.87644918649,-0.01215174174846767,9602.283068833192,-0.014545571452153072
7586.437336915332,-0.012211627264352098,7701.300305676887,-0.011245855603550292,6521.0539155499255,-0.03205185324527038
7586.4373369153245,-0.008722950049655731,8123.198349132347,-0.010618110292830774,7376.979989333622,-0.02445796895862462
7586.437336915298,-0.011931900367790571,8557.136217027948,-0.011018170059013843,8829.448667881705,-0.01180396961815533
7586.437336915345,-0.014392339128821985,7936.582864610929,-0.009936068628847994,7772.153833147302,-0.022833104729315323
7586.437336915312,-0.012877226841620293,8147.777157157244,-0.00947814709319772,6858.313565133649,-0.021124261973472946
