ts,oi_usd,volume_usd,oi_change_1h,oi_change_8h,oi_zscore_24h,volume_oi_ratio,funding_rate,funding_sign,funding_extreme
2026-04-28 21:00:00+00:00,3236000557.275,112993266.3197,-0.002031977224414061,-0.020469192543726922,-2.1079308986517717,0.03491756701514612,5.20097210711e-05,1.0,0
2026-04-28 22:00:00+00:00,3221137464.4663,90524562.1832,-0.0045930439583162785,-0.02384082131414411,-2.3406619765148355,0.028103290586575052,5.20097210711e-05,1.0,0
2026-04-28 23:00:00+00:00,3216735387.9869,70876747.1678,-0.0013666217378057732,-0.025356321077389055,-2.142948074326687,0.02203375118528358,5.20097210711e-05,1.0,0
2026-04-29 00:00:00+00:00,3210963825.0572,69818645.878,-0.0017942299361191072,-0.02255012434244441,-2.0562053425120803,0.021743828234114804,-8.5555743878e-06,-1.0,0
2026-04-29 01:00:00+00:00,3207215867.8153,132352748.284,-0.0011672374545774744,-0.02534789988438335,-1.9137296050542638,0.04126717805688471,-8.5555743878e-06,-1.0,0
2026-04-29 02:00:00+00:00,3207722624.9002,234885341.7821,0.00015800529362097748,-0.01634338476304853,-1.6915020924716442,0.0732249540402228,-8.5555743878e-06,-1.0,0
2026-04-29 03:00:00+00:00,3207445691.3814,117298581.0682,-8.633337454122536e-05,-0.006121350960691996,-1.528756733793595,0.036570714629210514,-8.5555743878e-06,-1.0,0
2026-04-29 04:00:00+00:00,3203785035.5577,385803647.3462,-0.0011412993939495797,-0.011967099280749793,-1.4711478355744594,0.1204212027537113,-8.5555743878e-06,-1.0,0
2026-04-29 05:00:00+00:00,3209895371.8718,484019569.5937,0.001907224188353318,-0.008067114001112263,-1.2048219313426036,0.1507898275548625,-8.5555743878e-06,-1.0,0
2026-04-29 06:00:00+00:00,3207915040.2346,254276035.8975,-0.0006169458526759097,-0.004104892876371169,-1.1505270052156833,0.07926520269654784,-8.5555743878e-06,-1.0,0
2026-04-29 07:00:00+00:00,3191635580.8452,300663347.9035,-0.005074778847076189,-0.007802882150467427,-1.4155892551421998,0.09420353304366885,-8.5555743878e-06,-1.0,0
2026-04-29 08:00:00+00:00,3204840680.3028,163259817.4115,0.004137408273316545,-0.001906949155458193,-1.0068579282122974,0.05094163289142812,-2.20941209013e-05,-1.0,0
2026-04-29 09:00:00+00:00,3190504088.2721,127972832.0675,-0.004473418013823283,-0.005210681236303527,-1.2401385334123838,0.040110536932991984,-2.20941209013e-05,-1.0,0
2026-04-29 10:00:00+00:00,3131199768.2258,486255013.4043,-0.0185877586755947,-0.02385582097416561,-2.2692940911325423,0.15529351347640835,-2.20941209013e-05,-1.0,0
